,p1_1st_serve_success_ratio,p1_1st_serve_win_ratio,p1_2nd_serve_win_ratio,p2_1st_serve_success_ratio,p2_1st_serve_win_ratio,p2_2nd_serve_win_ratio,p1_ace_count2r,p2_ace_count2r,p1_unf_err_count2r,p2_unf_err_count2r,speed_mph,serve_width,serve_depth,continuous_wins_p1,continuous_wins_p2,server,serve_no,elapsed_time,p1_Players_run_distance_difference,p2_Players_run_distance_difference,p1_server,p2_server,p1_score,p2_score,point_no,p1_Player_socre_margin,p2_Player_socre_margin,Players_run_distance_difference,y_value_p1,y_value_p2,y_value_p1_normalized_0_5,y_value_p2_normalized_0_5
10,0.857142857,0.714285714,1.0,0.857142857,1.0,1.0,0.0,0.0,-0.0,-0.0,0.1212121212121211,1.0,0.0,0.0,0.0,2,0.0,0 days 00:07:05,-0.12787270859244038,0.12787270859244027,0.0,0.25,0,0,11,0.0,0.0,0.1212121212121211,15.95743236903125,24.882246014959875,16.019663306149134,21.740857755295664
11,0.857142857,0.714285714,1.0,0.857142857,0.5,1.0,0.0,0.0,-0.0,-0.0,0.6666666666666667,1.0,1.0,0.0,0.25,2,0.0,0 days 00:07:28,-0.11935597253014663,0.11935597253014651,0.0,0.25,0,15,12,-0.375,0.375,0.6666666666666667,17.123442412757868,30.47496710759689,17.08210614661406,26.65210687605303
12,0.857142857,0.714285714,1.0,0.857142857,0.333333333,1.0,0.0,0.0,-0.0,-0.0,0.36363636363636354,0.75,1.0,0.25,0.0,2,0.0,0 days 00:08:06,-0.03977180554804527,0.03977180554804516,0.0,0.25,15,15,13,0.0,0.0,0.36363636363636354,19.612879321358832,22.292271787928357,19.350426590818017,19.46647138154299
13,0.857142857,0.714285714,1.0,0.857142857,0.5,1.0,0.0,0.0,-0.0,-0.0,0.606060606060606,1.0,1.0,0.5,0.0,2,0.0,0 days 00:08:41,-0.09157519061266428,0.09157519061266406,0.0,0.25,30,15,14,0.375,-0.375,0.606060606060606,25.432033128983008,22.39705737622024,24.652712221836193,19.558488866384867
14,0.857142857,0.714285714,1.0,0.857142857,0.6,1.0,0.0,0.0,-0.0,-0.0,0.6666666666666667,0.75,1.0,0.0,0.25,2,0.0,0 days 00:09:11,-0.12392526902071055,0.12392526902071044,0.0,0.25,30,30,15,0.0,0.0,0.6666666666666667,19.783660761592564,27.332748758762207,19.506038902595975,23.892767218786915
15,0.857142857,0.714285714,1.0,0.857142857,0.6,1.0,0.0,0.0,-0.0,-0.0,-0.33333333333333337,0.5,1.0,0.0,0.5,2,1.0,0 days 00:09:37,-0.12620991726599273,0.1262099172659925,0.0,0.25,30,40,16,-0.25,0.25,-0.33333333333333337,13.42525743600991,26.370319584344855,13.712400909167549,23.04760985113786
16,0.857142857,0.714285714,1.0,0.857142857,0.5,1.0,0.0,0.0,-0.0,-0.0,0.48484848484848486,0.25,1.0,0.25,0.0,2,0.0,0 days 00:10:20,-0.14306764721786625,0.14306764721786625,0.0,0.25,40,40,17,0.0,0.0,0.48484848484848486,18.49556242954555,23.678225045354672,18.33235188500882,20.683546505476333
17,0.857142857,0.714285714,1.0,0.857142857,0.571428571,1.0,0.0,0.0,-0.0,-0.0,0.24242424242424243,0.75,1.0,0.0,0.25,2,0.0,0 days 00:10:45,-0.1585599956740389,0.1585599956740389,0.0,0.25,40,60,18,-0.5,0.5,0.24242424242424243,12.718354008013405,29.222566332310755,13.068285972065782,25.552310890417765
18,0.75,0.625,1.0,0.75,0.571428571,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5454545454545454,0.75,0.0,0.0,0.0,1,0.0,0 days 00:11:24,-0.14198615692424166,0.14198615692424155,0.25,0.0,0,0,19,0.0,0.0,0.5454545454545454,19.672921496123024,17.679871066270614,19.40513570678779,15.416090786192886
19,0.777777778,0.666666667,1.0,0.777777778,0.571428571,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5757575757575757,1.0,0.0,0.25,0.0,1,0.0,0 days 00:11:47,-0.3649624182122966,0.36496241821229636,0.25,0.0,15,0,20,0.375,-0.375,0.5757575757575757,23.400857787542993,16.9694633148838,22.80194969122817,14.79224608044293
20,0.8,0.6,1.0,0.8,0.571428571,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.18181818181818188,0.5,1.0,0.5,0.0,1,0.0,0 days 00:12:17,-0.18735467474179424,0.18735467474179401,0.25,0.0,30,0,21,0.75,-0.75,0.18181818181818188,26.359244609512366,10.288753861972182,25.49756703623972,8.925579768431808
21,0.818181818,0.636363636,1.0,0.818181818,0.571428571,1.0,0.0,0.0,-0.0,-0.0,0.5757575757575757,0.0,1.0,0.0,0.25,1,0.0,0 days 00:12:44,-0.01496512193803079,0.014965121938030679,0.25,0.0,30,15,22,0.375,-0.375,0.5757575757575757,25.631315227237522,16.075731951971274,24.8342937096308,14.007415709395799
22,0.818181818,0.636363636,0.25,0.818181818,0.571428571,1.0,0.0,0.0,-0.0,-0.0,-0.1515151515151515,0.25,1.0,0.25,0.0,1,1.0,0 days 00:13:26,-0.14905639971881268,0.14905639971881235,0.25,0.0,40,15,23,0.625,-0.625,-0.1515151515151515,22.713764796361957,12.347296701028657,22.175885590715946,10.733289564950649
23,0.818181818,0.636363636,0.25,0.818181818,0.571428571,0.5,0.0,0.0,-0.0,-0.0,-0.030303030303030276,0.25,1.0,0.0,0.0,2,1.0,0 days 00:15:31,-0.15466663061699037,0.15466663061698993,0.0,0.25,0,0,24,0.0,0.0,-0.030303030303030276,12.331568988337132,20.53479553935651,12.715855924687485,17.92314327031035
24,0.818181818,0.636363636,0.25,0.818181818,0.625,0.5,0.0,0.0,-0.0,-0.0,0.09090909090909083,0.5,1.0,0.0,0.25,2,0.0,0 days 00:16:15,-0.12680473692748617,0.12680473692748606,0.0,0.25,0,15,25,-0.375,0.375,0.09090909090909083,8.307306769913781,23.93620686205289,9.049036238938848,20.910093288239842
25,0.818181818,0.636363636,0.25,0.818181818,0.555555556,0.5,0.0,0.0,-0.0,-0.0,0.5151515151515151,0.75,1.0,0.0,0.5,2,0.0,0 days 00:16:47,-0.1418509706375386,0.14185097063753838,0.0,0.25,0,30,26,-0.75,0.75,0.5151515151515151,8.006278041148267,30.96065814395901,8.774745447558523,27.078616554576705
26,0.818181818,0.636363636,0.25,0.818181818,0.5,0.5,0.0,0.0,-0.0,-0.0,0.5454545454545454,1.0,1.0,0.0,0.75,2,0.0,0 days 00:17:08,0.03103877142702638,-0.03103877142702649,0.0,0.25,0,40,27,-1.0,1.0,0.5454545454545454,7.836216398495603,33.28801859710743,8.619788999587833,29.122388591458524
27,0.833333333,0.666666667,0.25,0.833333333,0.5,0.5,0.0,0.0,-0.0,-0.0,0.24242424242424243,1.0,0.0,0.0,0.0,1,0.0,0 days 00:17:49,-0.32908397772129994,0.3290839777212997,0.25,0.0,0,0,28,0.0,0.0,0.24242424242424243,15.852379388561639,16.666809170233318,15.92394132882146,14.526470284155653
28,0.846153846,0.692307692,0.25,0.846153846,0.5,0.5,0.0,0.0,-0.0,-0.0,0.6363636363636365,0.75,1.0,0.25,0.0,1,0.0,0 days 00:18:25,-0.19358676255880614,0.1935867625588059,0.25,0.0,15,0,29,0.375,-0.375,0.6363636363636365,24.21238506807353,15.42353064498918,23.54139559367169,13.43468500417797
29,0.857142857,0.714285714,0.25,0.857142857,0.5,0.5,0.0,0.0,-0.0,-0.0,0.06060606060606055,0.25,1.0,0.5,0.0,1,0.0,0 days 00:18:50,-0.1470556426756071,0.1470556426756069,0.25,0.0,30,0,30,0.75,-0.75,0.06060606060606055,24.511570655823633,7.44615621301598,23.814006955285244,6.429352087333463
30,0.857142857,0.714285714,0.2,0.857142857,0.5,0.5,0.0,0.0,-0.0,-0.0,0.1515151515151516,0.25,1.0,0.75,0.0,1,1.0,0 days 00:19:20,-0.15796517601254545,0.15796517601254512,0.25,0.0,40,0,31,1.0,-1.0,0.1515151515151516,30.133084684227498,8.158369457339388,28.936207543680133,7.054782287058623
31,0.857142857,0.714285714,0.166666667,0.857142857,0.5,0.5,0.0,0.0,-0.0,-0.0,-0.12121212121212122,0.25,1.0,0.0,0.25,1,1.0,0 days 00:20:03,-0.19670956578164722,0.1967095657816469,0.25,0.0,40,15,32,0.625,-0.625,-0.12121212121212122,21.849322833219766,11.118783658425302,21.388224987208144,9.654470596440309
32,0.866666667,0.666666667,0.166666667,0.866666667,0.5,0.5,0.0,0.0,-0.0,-0.0,0.09090909090909083,0.0,0.0,0.0,0.5,1,0.0,0 days 00:20:55,-0.17451197750500191,0.1745119775050017,0.25,0.0,40,30,33,0.25,-0.25,0.09090909090909083,15.883843144190557,12.646911636107813,15.952610414548408,10.996396478758763
33,0.866666667,0.666666667,0.285714286,0.866666667,0.5,0.5,0.0,0.0,-0.0,-0.0,-0.33333333333333337,0.75,0.0,0.0,0.75,1,1.0,0 days 00:21:27,-0.06958038176607373,0.06958038176607362,0.25,0.0,40,40,34,0.0,0.0,-0.33333333333333337,16.427673851533815,16.44523544152395,16.44813705649326,14.331895270976561
34,0.875,0.6875,0.285714286,0.875,0.5,0.5,0.0,0.0,-0.0,-0.0,0.18181818181818188,0.75,1.0,0.25,0.0,1,0.0,0 days 00:22:19,-0.17681014437895426,0.17681014437895404,0.25,0.0,60,40,35,0.5,-0.5,0.18181818181818188,23.0323877710764,11.717576061458141,22.466207874056728,10.180300262214791
35,0.875,0.6875,0.285714286,0.875,0.545454545,0.5,0.0,0.0,-0.0,-0.0,0.06060606060606055,1.0,0.0,0.0,0.0,2,0.0,0 days 00:24:22,-0.11666576542475549,0.11666576542475515,0.0,0.25,0,0,36,0.0,0.0,0.06060606060606055,12.200042486796026,19.230963767285484,12.596011854179194,16.778183144794767
36,0.875,0.6875,0.285714286,0.875,0.545454545,0.333333333,0.0,0.0,-0.0,-0.0,-0.5454545454545454,0.5,1.0,0.0,0.25,2,1.0,0 days 00:24:53,-0.1463797112420917,0.14637971124209148,0.0,0.25,0,15,37,-0.375,0.375,-0.5454545454545454,7.466767546359923,21.575091054456436,8.28315528877087,18.836678980251026
37,0.875,0.6875,0.285714286,0.875,0.583333333,0.333333333,0.0,0.0,-0.0,-0.0,0.5151515151515151,0.75,1.0,0.25,0.0,2,0.0,0 days 00:26:05,-0.11765262531768783,0.1176526253176875,0.0,0.25,15,15,38,0.0,0.0,0.5151515151515151,16.453724025019334,21.84873980378854,16.471873404616044,19.07698368296953
38,0.875,0.6875,0.285714286,0.875,0.615384615,0.333333333,0.0,0.0,-0.0,-0.0,0.5757575757575757,0.0,1.0,0.0,0.25,2,0.0,0 days 00:26:30,-0.13880927918671937,0.13880927918671904,0.0,0.25,15,30,39,-0.375,0.375,0.5757575757575757,10.812433039773483,25.22441390644591,11.331652485850931,22.041332556090683
39,0.875,0.6875,0.285714286,0.875,0.615384615,0.5,0.0,0.0,-0.0,-0.0,0.09090909090909083,0.5,1.0,0.0,0.5,2,1.0,0 days 00:26:56,-0.13455091115557238,0.13455091115557227,0.0,0.25,15,40,40,-0.625,0.625,0.09090909090909083,9.153903591939825,29.740898734817442,9.82043674029921,26.007484591001987
40,0.875,0.6875,0.375,0.875,0.615384615,0.5,0.0,0.0,-0.0,-0.0,-0.030303030303030276,0.5,1.0,0.0,0.0,1,1.0,0 days 00:27:42,-0.11859892932460947,0.11859892932460925,0.25,0.0,0,0,41,0.0,0.0,-0.030303030303030276,19.03872117247476,16.74422883689948,18.82726624768164,14.594456379572444
41,0.882352941,0.705882353,0.375,0.882352941,0.615384615,0.5,0.0,0.0,-0.0,-0.0,0.36363636363636354,0.75,1.0,0.25,0.0,1,0.0,0 days 00:28:37,-0.2648975287946791,0.2648975287946791,0.25,0.0,15,0,42,0.375,-0.375,0.36363636363636354,22.964824348538464,15.242406831155924,22.404645561674478,13.27563109165444
42,0.888888889,0.722222222,0.375,0.888888889,0.615384615,0.5,0.0,0.0,-0.0,-0.0,0.21212121212121215,1.0,0.0,0.5,0.0,1,0.0,0 days 00:29:06,-0.20406369977829453,0.20406369977829453,0.25,0.0,30,0,43,0.75,-0.75,0.21212121212121215,26.307720762494615,10.131917251839385,25.45061963413822,8.787853668585464
43,0.888888889,0.722222222,0.333333333,0.888888889,0.615384615,0.5,0.0,0.0,-0.0,-0.0,-0.12121212121212122,0.5,1.0,0.75,0.0,1,1.0,0 days 00:29:32,-0.14758286919374908,0.14758286919374886,0.25,0.0,40,0,44,1.0,-1.0,-0.12121212121212122,30.001811358244424,7.888526654496243,28.816594161201042,6.81781977699338
44,0.888888889,0.722222222,0.4,0.888888889,0.615384615,0.5,0.0,0.0,-0.0,-0.0,-0.21212121212121215,0.0,1.0,0.0,0.25,1,1.0,0 days 00:30:17,-0.05307413615962797,0.05307413615962786,0.25,0.0,40,15,45,0.625,-0.625,-0.21212121212121215,23.170921929479995,9.8695229787934,22.592437168176122,8.557432086417627
45,0.888888889,0.722222222,0.4,0.888888889,0.642857143,0.5,0.0,0.0,-0.0,-0.0,0.7272727272727273,0.75,0.0,0.0,0.0,2,0.0,0 days 00:32:34,-0.12576380251987251,0.1257638025198724,0.0,0.25,0,0,46,0.0,0.0,0.7272727272727273,16.370005348484565,23.355832635677313,16.395590778256082,20.40043754789729
46,0.888888889,0.722222222,0.4,0.888888889,0.6,0.5,0.0,0.0,-0.0,-0.0,0.6666666666666667,0.75,0.0,0.0,0.0,2,0.0,0 days 00:33:33,-0.13182014816417031,0.1318201481641701,0.0,0.25,15,15,48,0.0,0.0,0.6666666666666667,15.968018408299173,22.788525202721193,16.029309073515886,19.902256414750326
47,0.888888889,0.722222222,0.4,0.888888889,0.6,0.4,0.0,0.0,-0.0,-0.0,-0.21212121212121215,0.5,1.0,0.0,0.25,2,1.0,0 days 00:33:58,-0.14809657708322077,0.14809657708322055,0.0,0.25,15,30,49,-0.375,0.375,-0.21212121212121215,10.261689870187288,24.312524271136105,10.82982735954953,21.240556494588322
48,0.888888889,0.722222222,0.4,0.888888889,0.6,0.333333333,0.0,0.0,-0.0,-0.0,-0.06060606060606055,0.0,1.0,0.25,0.0,2,1.0,0 days 00:34:46,-0.03925809765857369,0.039258097658573465,0.0,0.25,30,30,50,0.0,0.0,-0.06060606060606055,15.10996683374762,18.697958593704563,15.24747125227522,16.31012454742349
49,0.888888889,0.722222222,0.4,0.888888889,0.6,0.285714286,0.0,0.0,-0.0,-0.0,-0.06060606060606055,0.0,1.0,0.5,0.0,2,1.0,0 days 00:36:02,0.0030687287081596626,-0.0030687287081598846,0.0,0.25,40,30,51,0.25,-0.25,-0.06060606060606055,18.574499451494873,15.983425979207308,18.40427757232935,13.926357201369264
50,0.894736842,0.736842105,0.4,0.894736842,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.21212121212121215,0.5,1.0,0.0,0.0,1,0.0,0 days 00:37:18,-0.15834369761531397,0.15834369761531386,0.25,0.0,0,0,52,0.0,0.0,0.21212121212121215,18.465660683090654,15.120144223828248,18.305106067865708,13.168266159129898
51,0.894736842,0.736842105,0.363636364,0.894736842,0.6,0.285714286,0.0,0.0,-0.0,-0.0,-0.24242424242424243,0.5,1.0,0.25,0.0,1,1.0,0 days 00:37:44,-0.16661709836154237,0.16661709836154204,0.25,0.0,15,0,53,0.375,-0.375,-0.24242424242424243,22.03058047352038,11.517769889682157,21.553382983276062,10.004840433411848
52,0.9,0.75,0.363636364,0.9,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.4242424242424243,0.25,1.0,0.0,0.25,1,0.0,0 days 00:38:26,-0.16517060509381942,0.1651706050938191,0.25,0.0,15,15,54,0.0,0.0,0.4242424242424243,19.067418575797326,16.97049385168328,18.853414693712644,14.79315104653484
53,0.904761905,0.714285714,0.363636364,0.904761905,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.21212121212121215,0.75,1.0,0.25,0.0,1,0.0,0 days 00:38:54,-0.14028280971178297,0.14028280971178275,0.25,0.0,30,15,55,0.375,-0.375,0.21212121212121215,23.108003484505147,12.355131617131656,22.53510725772092,10.740169798058057
54,0.909090909,0.727272727,0.363636364,0.909090909,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.6363636363636365,0.75,1.0,0.0,0.25,1,0.0,0 days 00:39:29,-0.14205375006759324,0.14205375006759313,0.25,0.0,30,30,56,0.0,0.0,0.6363636363636365,21.472161441189492,19.182947650191117,21.044563778783512,16.73601778218222
55,0.869565217,0.695652174,0.363636364,0.869565217,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.1515151515151516,0.5,1.0,0.25,0.0,1,0.0,0 days 00:40:01,-0.12311415130049219,0.12311415130049208,0.25,0.0,40,30,57,0.25,-0.25,0.1515151515151516,20.948777205948986,12.196533290625903,20.567667514866027,10.600896646634425
56,0.875,0.708333333,0.363636364,0.875,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.18181818181818188,0.5,1.0,0.0,0.25,1,0.0,0 days 00:40:33,-0.11696317525550204,0.11696317525550182,0.25,0.0,40,40,58,0.0,0.0,0.18181818181818188,18.128121459748677,15.571685738375868,17.9975477126481,13.564787428396663
57,0.875,0.708333333,0.333333333,0.875,0.6,0.285714286,0.0,0.0,-0.0,-0.0,-0.6060606060606061,0.5,1.0,0.25,0.0,1,1.0,0 days 00:41:23,-0.15920888985021364,0.1592088898502133,0.25,0.0,60,40,59,0.5,-0.5,-0.6060606060606061,20.58330029796081,8.120521215014037,20.234652952653267,7.021545845662089
58,0.88,0.68,0.333333333,0.88,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.4545454545454546,0.25,1.0,0.0,0.0,1,0.0,0 days 00:42:31,-0.1603038987725085,0.16030389877250828,0.25,0.0,40,40,60,0.0,0.0,0.4545454545454546,18.587879523859378,15.937426673016985,18.41646920152247,13.885962901646344
59,0.884615385,0.692307692,0.333333333,0.884615385,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.39393939393939403,0.25,1.0,0.0,0.25,1,0.0,0 days 00:43:18,-0.26879089385172783,0.2687908938517276,0.25,0.0,40,60,61,-0.5,0.5,0.39393939393939403,13.229160785438204,21.76600739885714,13.533721931606435,19.004332205406598
60,0.888888889,0.703703704,0.333333333,0.888888889,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.6666666666666667,0.75,1.0,0.0,0.0,1,0.0,0 days 00:43:59,-0.1535716216946954,0.15357162169469518,0.25,0.0,40,40,62,0.0,0.0,0.6666666666666667,21.161539947139836,18.268796259620537,20.761532269558405,15.933255559855484
61,0.892857143,0.714285714,0.333333333,0.892857143,0.6,0.285714286,0.0,0.0,-0.0,-0.0,0.7272727272727273,0.5,1.0,0.25,0.0,1,0.0,0 days 00:44:29,-0.18037906234791556,0.18037906234791534,0.25,0.0,60,40,63,0.5,-0.5,0.7272727272727273,26.181630257463723,14.001357328906353,25.335728724714727,12.185803228655164
62,0.892857143,0.714285714,0.333333333,0.892857143,0.5625,0.285714286,0.0,0.0,-0.0,-0.0,0.4545454545454546,0.75,1.0,0.0,0.0,2,0.0,0 days 00:47:04,-0.12911642243010868,0.12911642243010846,0.0,0.25,0,0,64,0.0,0.0,0.4545454545454546,15.506815786890092,21.310614981298166,15.609071335637001,18.604429264907637
63,0.892857143,0.714285714,0.333333333,0.892857143,0.529411765,0.285714286,0.0,0.0,-0.0,-0.0,0.2727272727272727,0.75,1.0,0.0,0.25,2,0.0,0 days 00:47:27,-0.1392013194181584,0.13920131941815828,0.0,0.25,0,15,65,-0.375,0.375,0.2727272727272727,11.128910964549453,24.401019524634265,11.620020246619777,21.31826861874667
64,0.892857143,0.714285714,0.333333333,0.892857143,0.555555556,0.285714286,0.0,0.0,-0.0,-0.0,0.4545454545454546,0.0,1.0,0.0,0.5,2,0.0,0 days 00:47:52,-0.14232412264099936,0.14232412264099925,0.0,0.25,0,30,66,-0.75,0.75,0.4545454545454546,7.335013721243634,28.32457149402463,8.163104085994535,24.76373654763789
65,0.892857143,0.714285714,0.333333333,0.892857143,0.578947368,0.285714286,0.0,0.0,-0.0,-0.0,0.4242424242424243,0.75,0.0,0.0,0.75,2,0.0,0 days 00:48:17,-0.10098415616719858,0.10098415616719847,0.0,0.25,0,40,67,-1.0,1.0,0.4242424242424243,5.801121816608135,31.68556858624437,6.765455342833976,27.71519680117419
66,0.862068966,0.689655172,0.333333333,0.862068966,0.578947368,0.285714286,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5757575757575757,0.75,1.0,0.0,0.0,1,0.0,0 days 00:49:17,-0.14217541772562603,0.1421754177256258,0.25,0.0,0,0,68,0.0,0.0,0.5757575757575757,18.810064340062155,15.954853954825046,18.618919144818157,13.901266672572756
67,0.862068966,0.689655172,0.384615385,0.862068966,0.578947368,0.285714286,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.18181818181818177,0.5,1.0,0.25,0.0,1,1.0,0 days 00:49:38,-0.15262531768777376,0.15262531768777365,0.25,0.0,15,0,69,0.375,-0.375,-0.18181818181818177,20.452591462502753,10.043061101550505,20.115553921589964,8.709824622839797
68,0.862068966,0.689655172,0.357142857,0.862068966,0.578947368,0.285714286,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.09090909090909083,0.5,1.0,0.5,0.0,1,1.0,0 days 00:50:14,-0.146217487698048,0.14621748769804777,0.25,0.0,30,0,70,0.75,-0.75,0.09090909090909083,26.208577305068317,8.373938393326753,25.360282284911914,7.244084190335076
69,0.866666667,0.666666667,0.357142857,0.866666667,0.578947368,0.285714286,0.0,0.0,-0.0,-0.0,0.303030303030303,0.25,1.0,0.0,0.25,1,0.0,0 days 00:51:10,-0.20304980262802153,0.20304980262802141,0.25,0.0,30,15,71,0.375,-0.375,0.303030303030303,20.56774161227861,12.973710052990068,20.220476218671404,11.283374572426066
70,0.838709677,0.64516129,0.357142857,0.838709677,0.578947368,0.285714286,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5454545454545454,0.75,1.0,0.0,0.5,1,0.0,0 days 00:51:54,-0.15123289893473213,0.15123289893473202,0.25,0.0,30,30,72,0.0,0.0,0.5454545454545454,18.2701587955142,17.80832792284354,18.126969025332926,15.528895199902985
71,0.838709677,0.64516129,0.333333333,0.838709677,0.578947368,0.285714286,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.33333333333333337,1.0,0.0,0.25,0.0,1,1.0,0 days 00:52:21,-0.16084464391932096,0.16084464391932074,0.25,0.0,40,30,73,0.25,-0.25,-0.33333333333333337,17.72606785997372,10.102377363967046,17.631205269148353,8.761913210275951
72,0.838709677,0.64516129,0.3125,0.838709677,0.578947368,0.285714286,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.09090909090909094,0.25,1.0,0.0,0.25,1,1.0,0 days 00:53:06,-0.16299410587789986,0.16299410587789964,0.25,0.0,40,40,74,0.0,0.0,-0.09090909090909094,15.39097555399449,14.260859898812333,15.503520249915328,12.41368546114534
73,0.84375,0.625,0.3125,0.84375,0.578947368,0.285714286,0.0,0.0,-0.0,-0.0,0.6363636363636365,0.0,1.0,0.0,0.5,1,0.0,0 days 00:54:11,-0.17147028605418269,0.17147028605418257,0.25,0.0,40,60,75,-0.5,0.5,0.6363636363636365,14.087195721910135,22.625204955920772,14.31554459259298,19.758836708096894
